page,resource_type,author,url
38a,video,NotebookLM,https://www.youtube.com/watch?v=FUznW26MWHg
38b,video,NotebookLM,https://www.youtube.com/watch?v=iQLClOQVNDs
39a,video,NotebookLM,https://www.youtube.com/watch?v=Txy9kgocXcc
39a,video,NotebookLM,https://www.youtube.com/watch?v=oDwgeTqm_sw
39a,video,NotebookLM,https://www.youtube.com/watch?v=2Ws11nL_YFU
39a,video,NotebookLM,https://www.youtube.com/watch?v=iQLClOQVNDs
39b,video,NotebookLM,https://www.youtube.com/watch?v=Txy9kgocXcc
39b,video,NotebookLM,https://www.youtube.com/watch?v=Zlu-sIQj9ZY
40a,video,NotebookLM,https://www.youtube.com/watch?v=Zlu-sIQj9ZY
40b,video,NotebookLM,https://www.youtube.com/watch?v=AV2UU96leIs
40b,video,NotebookLM,https://www.youtube.com/watch?v=Zlu-sIQj9ZY
41a,video,NotebookLM,https://www.youtube.com/watch?v=hty3kXxvua8
41a,video,NotebookLM,https://www.youtube.com/watch?v=EWZgQtyZQNY
41a,video,NotebookLM,https://www.youtube.com/watch?v=AV2UU96leIs
41b,video,NotebookLM,https://www.youtube.com/watch?v=NCyqkGlYRLY
41b,video,NotebookLM,https://www.youtube.com/watch?v=hty3kXxvua8
42a,video,NotebookLM,https://www.youtube.com/watch?v=K2ngZn-aBd0
42a,video,NotebookLM,https://www.youtube.com/watch?v=6j_RonhGRAk
42a,video,NotebookLM,https://www.youtube.com/watch?v=NCyqkGlYRLY
42b,video,NotebookLM,https://www.youtube.com/watch?v=aJ0ELukyrIw
42b,video,NotebookLM,https://www.youtube.com/watch?v=K2ngZn-aBd0
43a,video,NotebookLM,https://www.youtube.com/watch?v=9o7Eri-0uAQ
43a,video,NotebookLM,https://www.youtube.com/watch?v=aJ0ELukyrIw
43b,video,NotebookLM,https://www.youtube.com/watch?v=9o7Eri-0uAQ
44a,video,NotebookLM,https://www.youtube.com/watch?v=jM2WanEvXwo
44a,video,NotebookLM,https://www.youtube.com/watch?v=XDpv6sZGMSU
44a,video,NotebookLM,https://www.youtube.com/watch?v=GVhy7rTs4tc
44a,video,NotebookLM,https://www.youtube.com/watch?v=9o7Eri-0uAQ
44b,video,NotebookLM,https://www.youtube.com/watch?v=sk8VFmmp4ts
44b,video,NotebookLM,https://www.youtube.com/watch?v=dCeFIxVjk-0
44b,video,NotebookLM,https://www.youtube.com/watch?v=DpI8c48b34Q
44b,video,NotebookLM,https://www.youtube.com/watch?v=jM2WanEvXwo
45a,video,NotebookLM,https://www.youtube.com/watch?v=d0bkiimdsOI
45a,video,NotebookLM,https://www.youtube.com/watch?v=qFtDxv7TKJs
45a,video,NotebookLM,https://www.youtube.com/watch?v=DIaGfFdTDcM
45a,video,NotebookLM,https://www.youtube.com/watch?v=SkNED4q8tHE
45a,video,NotebookLM,https://www.youtube.com/watch?v=3xzUt5cUH4Q
45a,video,NotebookLM,https://www.youtube.com/watch?v=sk8VFmmp4ts
45b,video,NotebookLM,https://www.youtube.com/watch?v=hCQD0lbp4nw
45b,video,NotebookLM,https://www.youtube.com/watch?v=HchSJc0Vat0
45b,video,NotebookLM,https://www.youtube.com/watch?v=fzKNbY87V-g
45b,video,NotebookLM,https://www.youtube.com/watch?v=d0bkiimdsOI
46a,video,NotebookLM,https://www.youtube.com/watch?v=ELFD43LDY3o
46a,video,NotebookLM,https://www.youtube.com/watch?v=hCQD0lbp4nw
46b,video,NotebookLM,https://www.youtube.com/watch?v=gKOdgiZTtE0
46b,video,NotebookLM,https://www.youtube.com/watch?v=3Cb0386cJTI
46b,video,NotebookLM,https://www.youtube.com/watch?v=ELFD43LDY3o
47a,video,NotebookLM,https://www.youtube.com/watch?v=mw3l3IMzBX8
47a,video,NotebookLM,https://www.youtube.com/watch?v=FE0W7rrHqr8
47a,video,NotebookLM,https://www.youtube.com/watch?v=Nk_SuxKsld0
47b,video,NotebookLM,https://www.youtube.com/watch?v=GtbjiGfQ6X0
47b,video,NotebookLM,https://www.youtube.com/watch?v=KTh_QF76g98
47b,video,NotebookLM,https://www.youtube.com/watch?v=mw3l3IMzBX8
48a,video,NotebookLM,https://www.youtube.com/watch?v=7zsYZOX-NHc
48a,video,NotebookLM,https://www.youtube.com/watch?v=RIkQ6teHJCE
48a,video,NotebookLM,https://www.youtube.com/watch?v=GtbjiGfQ6X0
48b,video,NotebookLM,https://www.youtube.com/watch?v=M9RpwR7RrH8
48b,video,NotebookLM,https://www.youtube.com/watch?v=7zsYZOX-NHc
49a,video,NotebookLM,https://www.youtube.com/watch?v=PT823sEcERE
49a,video,NotebookLM,https://www.youtube.com/watch?v=mU4qNmowZcc
49a,video,NotebookLM,https://www.youtube.com/watch?v=M9RpwR7RrH8
49b,video,NotebookLM,https://www.youtube.com/watch?v=ElqeUcGh1xs
49b,video,NotebookLM,https://www.youtube.com/watch?v=PT823sEcERE
50a,video,NotebookLM,https://www.youtube.com/watch?v=8mdXiYaWhBo
50a,video,NotebookLM,https://www.youtube.com/watch?v=CLpsoInLBlk
50a,video,NotebookLM,https://www.youtube.com/watch?v=6F2BrDATnao
50a,video,NotebookLM,https://www.youtube.com/watch?v=txcvH24TS5k
50a,video,NotebookLM,https://www.youtube.com/watch?v=ElqeUcGh1xs
50b,video,NotebookLM,https://www.youtube.com/watch?v=FAE9jSS2tXc
50b,video,NotebookLM,https://www.youtube.com/watch?v=zYcdcQe46rc
50b,video,NotebookLM,https://www.youtube.com/watch?v=1n4hTsCdh84
50b,video,NotebookLM,https://www.youtube.com/watch?v=8mdXiYaWhBo
50b,video,NotebookLM,https://www.youtube.com/watch?v=_EEK21TiHCM
51a,video,NotebookLM,https://www.youtube.com/watch?v=FAE9jSS2tXc
51b,video,NotebookLM,https://www.youtube.com/watch?v=F2dO0Hbzl4Q
51b,video,NotebookLM,https://www.youtube.com/watch?v=Mqrp5JNK--g
51b,video,NotebookLM,https://www.youtube.com/watch?v=FAE9jSS2tXc
52a,video,NotebookLM,https://www.youtube.com/watch?v=uwYBgQVrkIo
52a,video,NotebookLM,https://www.youtube.com/watch?v=GqN91y7AxU4
52a,video,NotebookLM,https://www.youtube.com/watch?v=Vzoz8c-xTrg
52a,video,NotebookLM,https://www.youtube.com/watch?v=F2dO0Hbzl4Q
52b,video,NotebookLM,https://www.youtube.com/watch?v=MAhDUC5j7G8
52b,video,NotebookLM,https://www.youtube.com/watch?v=uwYBgQVrkIo
53a,video,NotebookLM,https://www.youtube.com/watch?v=xZzQGt5spvQ
53a,video,NotebookLM,https://www.youtube.com/watch?v=MAhDUC5j7G8
53b,video,NotebookLM,https://www.youtube.com/watch?v=ayyotAJdPn8
53b,video,NotebookLM,https://www.youtube.com/watch?v=3tclRVa8ukA
53b,video,NotebookLM,https://www.youtube.com/watch?v=L-BZsBiFIVY
53b,video,NotebookLM,https://www.youtube.com/watch?v=xZzQGt5spvQ
54a,video,NotebookLM,https://www.youtube.com/watch?v=ayyotAJdPn8
54a,video,NotebookLM,https://www.youtube.com/watch?v=F9LhjQ-laXk
54a,video,NotebookLM,https://www.youtube.com/watch?v=Q9mdKh_Idc0
54b,video,NotebookLM,https://www.youtube.com/watch?v=mD-qAmsnFmo
54b,video,NotebookLM,https://www.youtube.com/watch?v=F9LhjQ-laXk
55a,video,NotebookLM,https://www.youtube.com/watch?v=bd79Yr1E9W4
55a,video,NotebookLM,https://www.youtube.com/watch?v=durvOrE-dLY
55a,video,NotebookLM,https://www.youtube.com/watch?v=mD-qAmsnFmo
55b,video,NotebookLM,https://www.youtube.com/watch?v=bd79Yr1E9W4
56a,video,NotebookLM,https://www.youtube.com/watch?v=UcK3N4ZIJOw
56a,video,NotebookLM,https://www.youtube.com/watch?v=cb32RNfwzoM
56a,video,NotebookLM,https://www.youtube.com/watch?v=bd79Yr1E9W4
56b,video,NotebookLM,https://www.youtube.com/watch?v=4R0fT-68b5k
56b,video,NotebookLM,https://www.youtube.com/watch?v=UcK3N4ZIJOw
57a,video,NotebookLM,https://www.youtube.com/watch?v=Sc5AIiYLKa0
57a,video,NotebookLM,https://www.youtube.com/watch?v=k0tc9W7oE28
57a,video,NotebookLM,https://www.youtube.com/watch?v=4R0fT-68b5k
57b,video,NotebookLM,https://www.youtube.com/watch?v=Cj5wj7IUBKY
57b,video,NotebookLM,https://www.youtube.com/watch?v=RC_jN9Oy7dI
57b,video,NotebookLM,https://www.youtube.com/watch?v=Sc5AIiYLKa0
58a,video,NotebookLM,https://www.youtube.com/watch?v=vg9RnfXXX80
58a,video,NotebookLM,https://www.youtube.com/watch?v=oXYJsI0dCiE
58a,video,NotebookLM,https://www.youtube.com/watch?v=Cj5wj7IUBKY
58b,video,NotebookLM,https://www.youtube.com/watch?v=b62ZZ3Ovc4g
58b,video,NotebookLM,https://www.youtube.com/watch?v=vg9RnfXXX80
59a,video,NotebookLM,https://www.youtube.com/watch?v=g_sCHp21wK8
59a,video,NotebookLM,https://www.youtube.com/watch?v=zeYt90jGmS4
59b,video,NotebookLM,https://www.youtube.com/watch?v=yaj9RvKNUh8
59b,video,NotebookLM,https://www.youtube.com/watch?v=5GOxyRKPG7s
59b,video,NotebookLM,https://www.youtube.com/watch?v=02xXMqgGdno
59b,video,NotebookLM,https://www.youtube.com/watch?v=pidrKQ-kbwM
59b,video,NotebookLM,https://www.youtube.com/watch?v=g_sCHp21wK8
60a,video,NotebookLM,https://www.youtube.com/watch?v=gZkJPGBaAVI
60a,video,NotebookLM,https://www.youtube.com/watch?v=yaj9RvKNUh8
60a,video,NotebookLM,https://www.youtube.com/watch?v=iMfe_syzxFE
60b,video,NotebookLM,https://www.youtube.com/watch?v=gZkJPGBaAVI
61a,video,NotebookLM,https://www.youtube.com/watch?v=X4667uHBVR8
61a,video,NotebookLM,https://www.youtube.com/watch?v=ok1UkPs5gKM
61a,video,NotebookLM,https://www.youtube.com/watch?v=gZkJPGBaAVI
61b,video,NotebookLM,https://www.youtube.com/watch?v=5S657yixFGo
61b,video,NotebookLM,https://www.youtube.com/watch?v=UwZo1LzGtAw
61b,video,NotebookLM,https://www.youtube.com/watch?v=X4667uHBVR8
62a,video,NotebookLM,https://www.youtube.com/watch?v=p8nF-thv_tQ
62a,video,NotebookLM,https://www.youtube.com/watch?v=Tc6x7a9-OYc
62a,video,NotebookLM,https://www.youtube.com/watch?v=uLIxziMHI0s
62a,video,NotebookLM,https://www.youtube.com/watch?v=5S657yixFGo
62b,video,NotebookLM,https://www.youtube.com/watch?v=HB7ioTsJNV8
62b,video,NotebookLM,https://www.youtube.com/watch?v=fhBumzilcHs
62b,video,NotebookLM,https://www.youtube.com/watch?v=p8nF-thv_tQ
63a,video,NotebookLM,https://www.youtube.com/watch?v=tAAAlQEzbRs
63a,video,NotebookLM,https://www.youtube.com/watch?v=GAr283cAWyQ
63a,video,NotebookLM,https://www.youtube.com/watch?v=bKIRKMnd2v8
63a,video,NotebookLM,https://www.youtube.com/watch?v=6kYO9dlcTAo
63b,video,NotebookLM,https://www.youtube.com/watch?v=fGic1i5_YLs
63b,video,NotebookLM,https://www.youtube.com/watch?v=2Ye7zK2_XaY
63b,video,NotebookLM,https://www.youtube.com/watch?v=tAAAlQEzbRs
64a,video,NotebookLM,https://www.youtube.com/watch?v=fGic1i5_YLs
64a,video,NotebookLM,https://www.youtube.com/watch?v=NK_jCMyOsQo
70a,video,NotebookLM,https://www.youtube.com/watch?v=UAskcDJBMOg
70a,video,NotebookLM,https://www.youtube.com/watch?v=AvNvhlQ89F8
70a,video,NotebookLM,https://www.youtube.com/watch?v=bVlfSR6kqA0
70b,video,NotebookLM,https://www.youtube.com/watch?v=FkPHzlBpLZY
70b,video,NotebookLM,https://www.youtube.com/watch?v=mTZHcAna4fA
70b,video,NotebookLM,https://www.youtube.com/watch?v=DOvDf1tZblY
70b,video,NotebookLM,https://www.youtube.com/watch?v=UAskcDJBMOg
71a,video,NotebookLM,https://www.youtube.com/watch?v=WMvkdinsykg
71a,video,NotebookLM,https://www.youtube.com/watch?v=2Mr7yIj9GBw
71a,video,NotebookLM,https://www.youtube.com/watch?v=FkPHzlBpLZY
71b,video,NotebookLM,https://www.youtube.com/watch?v=LXBcRogkrKQ
71b,video,NotebookLM,https://www.youtube.com/watch?v=WMvkdinsykg
72a,video,NotebookLM,https://www.youtube.com/watch?v=mMEGdzwUKmE
72a,video,NotebookLM,https://www.youtube.com/watch?v=24ic8T8vuq8
72a,video,NotebookLM,https://www.youtube.com/watch?v=7vhgv0AIS28
72a,video,NotebookLM,https://www.youtube.com/watch?v=tiOP-1Pf4ZY
72a,video,NotebookLM,https://www.youtube.com/watch?v=LXBcRogkrKQ
72b,video,NotebookLM,https://www.youtube.com/watch?v=OCLIpkYEac4
72b,video,NotebookLM,https://www.youtube.com/watch?v=K9ntGPWj0k8
72b,video,NotebookLM,https://www.youtube.com/watch?v=mMEGdzwUKmE
73a,video,NotebookLM,https://www.youtube.com/watch?v=qk9-EkIhnsA
73a,video,NotebookLM,https://www.youtube.com/watch?v=hdvEpJwAZTU
73a,video,NotebookLM,https://www.youtube.com/watch?v=OCLIpkYEac4
73b,video,NotebookLM,https://www.youtube.com/watch?v=QK04I33KEaw
73b,video,NotebookLM,https://www.youtube.com/watch?v=U-LRTsCgv60
73b,video,NotebookLM,https://www.youtube.com/watch?v=qk9-EkIhnsA
74a,video,NotebookLM,https://www.youtube.com/watch?v=Qs3inHzYoQg
74a,video,NotebookLM,https://www.youtube.com/watch?v=tTRKV6D-hq0
74a,video,NotebookLM,https://www.youtube.com/watch?v=KhjDT2Fo0rY
74a,video,NotebookLM,https://www.youtube.com/watch?v=Or4z1uRFlLc
74a,video,NotebookLM,https://www.youtube.com/watch?v=QK04I33KEaw
74b,video,NotebookLM,https://www.youtube.com/watch?v=511FPUYVWCE
74b,video,NotebookLM,https://www.youtube.com/watch?v=m4Npg6lU1Lw
74b,video,NotebookLM,https://www.youtube.com/watch?v=Qs3inHzYoQg
75a,video,NotebookLM,https://www.youtube.com/watch?v=8GrL6KF_PCc
75a,video,NotebookLM,https://www.youtube.com/watch?v=dbf_uezaqI0
75a,video,NotebookLM,https://www.youtube.com/watch?v=k5pNYqE_oos
75a,video,NotebookLM,https://www.youtube.com/watch?v=ZKUriOHO0bE
75a,video,NotebookLM,https://www.youtube.com/watch?v=511FPUYVWCE
75b,video,NotebookLM,https://www.youtube.com/watch?v=ZCovrKtbHz4
75b,video,NotebookLM,https://www.youtube.com/watch?v=8GrL6KF_PCc
